Back,Back,"duplicate (43-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Widget/Form/Container.php, 40-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Widget/View/Container.php, 49-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/System/Email/Template/Edit.php, 80-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Newsletter/Queue/Edit.php, 49-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Newsletter/Template/Edit.php, 45-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tax/Class/Toolbar/Save.php, 45-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tax/Class/Page/Edit.php, 43-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tax/Rule/Toolbar/Save.php, 43-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tax/Rate/Toolbar/Save.php, 48-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Set/Toolbar/Add.php, 65-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Set/Main.php, 42-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Edit.php, 35-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Permissions/Buttons.php, 43-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Widget/Form/Container.php, 40-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Widget/View/Container.php, 49-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/System/Email/Template/Edit.php, 80-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Newsletter/Queue/Edit.php, 49-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Newsletter/Template/Edit.php, 45-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tax/Class/Toolbar/Save.php, 45-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tax/Class/Page/Edit.php, 43-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tax/Rule/Toolbar/Save.php, 43-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tax/Rate/Toolbar/Save.php, 48-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Set/Toolbar/Add.php, 65-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Set/Main.php, 42-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Edit.php, 35-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Permissions/Buttons.php)"
"Backend Model","Backend Model","duplicate (63-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Edit/Tab/System.php, 64-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Edit/Tab/System.php, 63-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Edit/Tab/System.php, 64-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Edit/Tab/System.php)"
"Backend Table","Backend Table","duplicate (83-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Edit/Tab/System.php, 83-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Edit/Tab/System.php)"
"Backend Table Title","Backend Table Title","duplicate (84-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Edit/Tab/System.php, 84-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Edit/Tab/System.php)"
Backup,Backup,"duplicate (44-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/System/BackupController.php, 44-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/System/BackupController.php)"
Backups,Backups,"duplicate (44-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/System/BackupController.php, 44-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/System/BackupController.php)"
"Based On","Based On","duplicate (65-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Set/Main/Formset.php, 65-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Set/Main/Formset.php)"
"Best Customers","Best Customers","duplicate (157-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/ReportController.php, 157-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/ReportController.php, 157-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/ReportController.php, 157-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/ReportController.php)"
"Bill to First name","Bill to First name","duplicate (81-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Sales/Order/Grid.php, 93-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Sales/Invoice/Grid.php, 81-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Sales/Order/Grid.php, 93-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Sales/Invoice/Grid.php)"
"Bill to Last name","Bill to Last name","duplicate (86-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Sales/Order/Grid.php, 98-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Sales/Invoice/Grid.php, 86-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Sales/Order/Grid.php, 98-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Sales/Invoice/Grid.php)"
"Billing Address","Billing Address","duplicate (47-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Sales/Order/Create/Billing/Address.php, 47-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Sales/Order/Create/Billing/Address.php, 52-/home/vasily/dev/magento/app/design/adminhtml/default/default/template//sales/cmemo/create/plane.phtml, 52-/home/vasily/dev/magento/app/design/adminhtml/default/default/template//sales/cmemo/view/plane.phtml, 53-/home/vasily/dev/magento/app/design/adminhtml/default/default/template//sales/cmemo/create.phtml, 53-/home/vasily/dev/magento/app/design/adminhtml/default/default/template//sales/cmemo/edit.phtml, 52-/home/vasily/dev/magento/app/design/adminhtml/default/default/template//sales/cmemo/view.phtml, 54-/home/vasily/dev/magento/app/design/adminhtml/default/default/template//sales/order/edit/form.phtml, 53-/home/vasily/dev/magento/app/design/adminhtml/default/default/template//sales/order/view/form.phtml, 52-/home/vasily/dev/magento/app/design/adminhtml/default/default/template//sales/invoice/create/plane.phtml, 52-/home/vasily/dev/magento/app/design/adminhtml/default/default/template//sales/invoice/view/plane.phtml, 53-/home/vasily/dev/magento/app/design/adminhtml/default/default/template//sales/invoice/create.phtml, 53-/home/vasily/dev/magento/app/design/adminhtml/default/default/template//sales/invoice/edit.phtml, 52-/home/vasily/dev/magento/app/design/adminhtml/default/default/template//sales/invoice/view.phtml)"
"Block Information","Block Information","duplicate (37-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Cms/Block/Edit/Form.php, 37-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tag/Edit/Form.php, 36-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tag/Tag/Edit/Form.php, 37-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Cms/Block/Edit/Form.php, 37-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tag/Edit/Form.php, 36-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tag/Tag/Edit/Form.php)"
"Block Title","Block Title","duplicate (58-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Cms/Block/Edit/Form.php, 59-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Cms/Block/Edit/Form.php, 58-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Cms/Block/Edit/Form.php, 59-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Cms/Block/Edit/Form.php)"
"Block was succesfully deleted","Block was succesfully deleted","duplicate (120-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Cms/BlockController.php, 120-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Cms/BlockController.php)"
"Block was successfully saved","Block was successfully saved","duplicate (100-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Cms/BlockController.php, 100-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Cms/BlockController.php)"
"Bought From","Bought From","duplicate (102-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Customer/Edit/Tab/View/Orders.php, 90-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Customer/Edit/Tab/Orders.php, 102-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Customer/Edit/Tab/View/Orders.php, 90-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Customer/Edit/Tab/Orders.php)"
"Bought from wishlists","Bought from wishlists","duplicate (74-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Report/Wishlist/Grid.php, 74-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Report/Wishlist/Grid.php)"
Bundle,Bundle,"duplicate (123-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Edit/Tabs.php, 123-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Edit/Tabs.php)"
"Cache control","Cache control","duplicate (49-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/System/Cache/Form.php, 49-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/System/Cache/Form.php)"
"Can be used only with catalog input type Dropdown","Can be used only with catalog input type Dropdown","duplicate (69-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Edit/Tab/Front.php, 69-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Edit/Tab/Front.php)"
Cancel,Cancel,"duplicate (57-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Newsletter/Queue/Grid/Renderer/Action.php, 38-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Customer/Edit/Tab/Newsletter/Grid/Filter/Status.php, 37-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Customer/Edit/Tab/Newsletter/Grid/Renderer/Status.php, 57-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Newsletter/Queue/Grid/Renderer/Action.php, 38-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Customer/Edit/Tab/Newsletter/Grid/Filter/Status.php, 37-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Customer/Edit/Tab/Newsletter/Grid/Renderer/Status.php, 144-/home/vasily/dev/magento/app/design/adminhtml/default/default/template//customer/tab/addresses.phtml)"
"Cancel Order","Cancel Order","duplicate (43-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Sales/Order/View.php, 47-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Sales/Order/Create.php, 43-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Sales/Order/View.php, 47-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Sales/Order/Create.php)"
Cancelled,Cancelled,"duplicate (84-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Newsletter/Queue/Grid.php, 84-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Newsletter/Queue/Grid.php)"
"Card Verification Number","Card Verification Number","duplicate (48-/home/vasily/dev/magento/app/design/adminhtml/default/default/template//payment/form/ccsave.phtml, 49-/home/vasily/dev/magento/app/design/adminhtml/default/default/template//payment/form/ccsave.phtml, 48-/home/vasily/dev/magento/app/design/adminhtml/default/default/template//payment/form/cc.phtml, 49-/home/vasily/dev/magento/app/design/adminhtml/default/default/template//payment/form/cc.phtml)"
Carts,Carts,"duplicate (69-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Report/Shopcart/Product/Grid.php, 69-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Report/Shopcart/Product/Grid.php)"
Catalog,Catalog,"duplicate (36-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Promo/CatalogController.php, 36-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Promo/CatalogController.php, 45-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Promo/QuoteController.php, 45-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Promo/QuoteController.php, 38-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Catalog/Product/SetController.php, 38-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Catalog/Product/SetController.php, 64-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Catalog/Product/SetController.php, 64-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Catalog/Product/SetController.php, 45-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Catalog/Product/AttributeController.php, 45-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Catalog/Product/AttributeController.php, 36-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Catalog/SearchController.php, 36-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Catalog/SearchController.php, 75-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Catalog/CategoryController.php, 75-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Catalog/CategoryController.php, 34-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/CatalogController.php, 34-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/CatalogController.php, 36-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/TagController.php, 36-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/TagController.php, 36-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Promo/CatalogController.php, 36-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Promo/CatalogController.php, 45-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Promo/QuoteController.php, 45-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Promo/QuoteController.php, 38-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Catalog/Product/SetController.php, 38-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Catalog/Product/SetController.php, 64-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Catalog/Product/SetController.php, 64-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Catalog/Product/SetController.php, 45-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Catalog/Product/AttributeController.php, 45-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Catalog/Product/AttributeController.php, 36-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Catalog/SearchController.php, 36-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Catalog/SearchController.php, 75-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Catalog/CategoryController.php, 75-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Catalog/CategoryController.php, 34-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/CatalogController.php, 34-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/CatalogController.php, 36-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/TagController.php, 36-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/TagController.php)"
"Catalog Input Type for Store Owner","Catalog Input Type for Store Owner","duplicate (61-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Edit/Tab/Main.php, 62-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Edit/Tab/Main.php, 61-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Edit/Tab/Main.php, 62-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Edit/Tab/Main.php)"
"Catalog Price Rule","Catalog Price Rule","duplicate (37-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog/Edit/Tabs.php, 37-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog/Edit/Tabs.php)"
"Catalog Price Rules","Catalog Price Rules","duplicate (41-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog.php, 41-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog.php)"
"Catalog Searches","Catalog Searches","duplicate (35-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Search.php, 35-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Search.php)"
Categories,Categories,"duplicate (77-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Edit/Tabs.php, 196-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Grid.php, 77-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Edit/Tabs.php, 196-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Grid.php, 24-/home/vasily/dev/magento/app/design/adminhtml/default/default/template//catalog/category/tree.phtml)"
"Category Data","Category Data","duplicate (35-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Category/Tabs.php, 35-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Category/Tabs.php)"
"Category delete error","Category delete error","duplicate (150-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Catalog/CategoryController.php, 150-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Catalog/CategoryController.php)"
"Category deleted","Category deleted","duplicate (147-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Catalog/CategoryController.php, 147-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Catalog/CategoryController.php)"
"Category move error","Category move error","duplicate (134-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Catalog/CategoryController.php, 134-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Catalog/CategoryController.php)"
"Category Products","Category Products","duplicate (50-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Category/Tabs.php, 50-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Category/Tabs.php)"
"Category saved","Category saved","duplicate (180-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Catalog/CategoryController.php, 180-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Catalog/CategoryController.php)"
"Checkout Price Rule","Checkout Price Rule","duplicate (37-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Quote/Edit/Tabs.php, 37-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Quote/Edit/Tabs.php)"
City,City,"duplicate (49-/home/vasily/dev/magento/app/design/adminhtml/default/default/template//sales/order/create/billing/address/form.phtml, 42-/home/vasily/dev/magento/app/design/adminhtml/default/default/template//sales/order/create/billing/address.phtml, 48-/home/vasily/dev/magento/app/design/adminhtml/default/default/template//sales/order/create/shipping/address/form.phtml, 42-/home/vasily/dev/magento/app/design/adminhtml/default/default/template//sales/order/create/shipping/address.phtml)"
"Class Details","Class Details","duplicate (50-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tax/Class/Form/Rename.php, 50-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tax/Class/Form/Rename.php)"
"Class Name","Class Name","duplicate (55-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tax/Class/Product/Form/Add.php, 59-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tax/Class/Customer/Form/Add.php, 50-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tax/Class/Customer/Grid/Class.php, 55-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tax/Class/Form/Rename.php, 56-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tax/Class/Grid/Default.php, 55-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tax/Class/Product/Form/Add.php, 59-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tax/Class/Customer/Form/Add.php, 50-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tax/Class/Customer/Grid/Class.php, 55-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tax/Class/Form/Rename.php, 56-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Tax/Class/Grid/Default.php)"
"Clean and Disable","Clean and Disable","duplicate (42-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/System/Cache/Form.php, 42-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/System/Cache/Form.php)"
"Clean and Enable","Clean and Enable","duplicate (43-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/System/Cache/Form.php, 43-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/System/Cache/Form.php)"
Closed,Closed,"duplicate (50-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Poll/Edit/Tab/Form.php, 50-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Poll/Edit/Tab/Form.php)"
CMS,CMS,"duplicate (38-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Cms/BlockController.php, 38-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Cms/BlockController.php, 38-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Cms/PageController.php, 38-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Cms/PageController.php, 38-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Cms/BlockController.php, 38-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Cms/BlockController.php, 38-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Cms/PageController.php, 38-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//controllers/Cms/PageController.php)"
"CMS Blocks","CMS Blocks","duplicate (35-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Cms/Block.php, 35-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Cms/Block.php)"
"CMS Pages","CMS Pages","duplicate (35-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Cms/Page.php, 35-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Cms/Page.php)"
Code,Code,"duplicate (50-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/System/Currency/Grid.php, 50-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/System/Currency/Grid.php)"
Comment,Comment,"duplicate (104-/home/vasily/dev/magento/app/design/adminhtml/default/default/template//sales/order/edit/form.phtml, 103-/home/vasily/dev/magento/app/design/adminhtml/default/default/template//sales/order/view/form.phtml)"
Company,Company,"duplicate (37-/home/vasily/dev/magento/app/design/adminhtml/default/default/template//sales/order/create/billing/address/form.phtml, 34-/home/vasily/dev/magento/app/design/adminhtml/default/default/template//sales/order/create/billing/address.phtml, 36-/home/vasily/dev/magento/app/design/adminhtml/default/default/template//sales/order/create/shipping/address/form.phtml, 34-/home/vasily/dev/magento/app/design/adminhtml/default/default/template//sales/order/create/shipping/address.phtml)"
Comparable,Comparable,"duplicate (148-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Grid.php, 148-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Grid.php)"
"Comparable on Front-end","Comparable on Front-end","duplicate (60-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Edit/Tab/Front.php, 61-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Edit/Tab/Front.php, 60-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Edit/Tab/Front.php, 61-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Catalog/Product/Attribute/Edit/Tab/Front.php)"
Conditions,Conditions,"duplicate (47-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog/Edit/Tab/Conditions.php, 51-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog/Edit/Tab/Conditions.php, 52-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog/Edit/Tab/Conditions.php, 48-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog/Edit/Tab/Condact.php, 52-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog/Edit/Tab/Condact.php, 53-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog/Edit/Tab/Condact.php, 48-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Quote/Edit/Tab/Condact.php, 57-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Quote/Edit/Tab/Condact.php, 58-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Quote/Edit/Tab/Condact.php, 47-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog/Edit/Tab/Conditions.php, 51-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog/Edit/Tab/Conditions.php, 52-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog/Edit/Tab/Conditions.php, 48-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog/Edit/Tab/Condact.php, 52-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog/Edit/Tab/Condact.php, 53-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog/Edit/Tab/Condact.php, 48-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Quote/Edit/Tab/Condact.php, 57-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Quote/Edit/Tab/Condact.php, 58-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Quote/Edit/Tab/Condact.php)"
"Conditions and Actions","Conditions and Actions","duplicate (50-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog/Edit/Tabs.php, 51-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog/Edit/Tabs.php, 50-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog/Edit/Tabs.php, 51-/home/vasily/dev/magento/app/code/core/Mage/Adminhtml//Block/Promo/Catalog/Edit/Tabs.php)"
